"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"Teams","8","432","2203704193024","45187072","15429632","20192","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","23.359375","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","8",,"False",,"4392","Microsoft.Win32.SafeHandles.SafeProcessHandle","432","6812",".","0","","System.Diagnostics.ProcessModule (Teams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20192","20192","15429632","15429632","468696","468696","18001920","18001920","48250880","48250880","428961792","2203747184640","True","Normal","15429632","15429632","00:00:13.2968750","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:42:37",,"System.Diagnostics.ProcessThreadCollection","00:00:23.3593750","00:00:10.0625000","385970176","2203704193024","False",,,,"45187072","45187072",,
"Teams","8","290","2208005775360","89083904","30289920","18600","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","2.4375","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","8",,"False",,"6556","Microsoft.Win32.SafeHandles.SafeProcessHandle","290","8900",".","0","","System.Diagnostics.ProcessModule (Teams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18600","18600","30289920","30289920","420904","420904","36999168","36999168","92643328","92643328","299352064","2212207509504","True","Normal","30289920","30289920","00:00:00.5312500","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 17:25:43",,"System.Diagnostics.ProcessThreadCollection","00:00:02.4375000","00:00:01.9062500","392585216","2208005775360","False",,,,"89083904","89083904",,
"Teams","8","285","2207989334016","50094080","25169920","18328","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","0.4375","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","8",,"False",,"3980","Microsoft.Win32.SafeHandles.SafeProcessHandle","285","9756",".","0","","System.Diagnostics.ProcessModule (Teams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18328","18328","25169920","25169920","404952","404952","29212672","29212672","64016384","64016384","299352064","2212207509504","True","Normal","25169920","25169920","00:00:00.0937500","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:42:38",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.3437500","376143872","2207989334016","False",,,,"50094080","50094080",,
"Teams","8","403","2216928329728","314519552","319537152","39952","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","2045.96875","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","8",,"False",,"6220","Microsoft.Win32.SafeHandles.SafeProcessHandle","403","9816",".","0","","System.Diagnostics.ProcessModule (Teams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","39952","39952","319537152","319537152","487656","487656","408907776","408907776","401178624","401178624","650391552","2221148483584","True","Normal","319537152","319537152","00:01:27.2187500","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:42:39",,"System.Diagnostics.ProcessThreadCollection","00:34:05.9687500","00:32:38.7500000","725204992","2216928329728","False",,,,"314519552","314519552",,
"Teams","8","285","2207990755328","85643264","27914240","17784","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","0.4375","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","8",,"False",,"3332","Microsoft.Win32.SafeHandles.SafeProcessHandle","285","10316",".","0","","System.Diagnostics.ProcessModule (Teams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17784","17784","27914240","27914240","412032","412032","34258944","34258944","90214400","90214400","299352064","2212207509504","True","Normal","27914240","27914240","00:00:00.0781250","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 17:06:50",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.3593750","377565184","2207990755328","False",,,,"85643264","85643264",,
"Teams","8","1831","2209722818560","490295296","731025408","2105808","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","8122.328125","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","8",,"False",,"5792","Microsoft.Win32.SafeHandles.SafeProcessHandle","1831","13028",".","0","","System.Diagnostics.ProcessModule (Teams.exe)","181874688","180666368","System.Diagnostics.ProcessModuleCollection","2105808","2105808","731025408","731025408","1321576","1321576","732712960","732712960","490717184","490717184","355979264","2212264136704","True","Normal","731025408","731025408","00:16:47.7968750","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:42:44",,"System.Diagnostics.ProcessThreadCollection","02:15:22.3593750","01:58:34.5625000","2109628416","2209722818560","False",,,,"490295296","490295296",,
"Teams","8","784","2204969988096","373075968","479133696","57904","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","421.921875","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","10",,"False",,"4644","Microsoft.Win32.SafeHandles.SafeProcessHandle","784","15812",".","0","","System.Diagnostics.ProcessModule (Teams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","57904","57904","479133696","479133696","1194288","1194288","517902336","517902336","413888512","413888512","1697644544","2205015867392","True","AboveNormal","479133696","479133696","00:01:33.6093750","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:42:37",,"System.Diagnostics.ProcessThreadCollection","00:07:01.9218750","00:05:28.3125000","1651765248","2204969988096","False",,,,"373075968","373075968",,
"TextInputHost","8","570","2203719499776","52330496","13803520","24048","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","Microsoft Corporation","35.671875","121.9202.4105.0","121.9202.4105.0","","Microsoft? Windows? Operating System","Process","8",,"False",,"4212","Microsoft.Win32.SafeHandles.SafeProcessHandle","570","13616",".","131776","Microsoft Text Input Application","System.Diagnostics.ProcessModule (TextInputHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24048","24048","13803520","13803520","594696","594696","14499840","14499840","60616704","60616704","407560192","2203725783040","True","Normal","13803520","13803520","00:00:09.7343750","TextInputHost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:45:50",,"System.Diagnostics.ProcessThreadCollection","00:00:35.6718750","00:00:25.9375000","401276928","2203719499776","False",,,,"52330496","52330496",,
"Time","8","862","5221826560","1556480","36593664","58584","C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_11.2210.7.0_x64__8wekyb3d8bbwe\Time.exe","","1.296875","11.2210.7.0","11.2210.7.0","Time","Microsoft Clock","Process","8",,"False",,"6356","Microsoft.Win32.SafeHandles.SafeProcessHandle","862","7832",".","460118","Clock","System.Diagnostics.ProcessModule (Time.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","58584","58584","36593664","36593664","1074880","1074880","41672704","41672704","115228672","115228672","931053568","5226020864","True","Normal","36593664","36593664","00:00:00.3750000","Time","15","False","8","System.Diagnostics.ProcessStartInfo","22-12-2022 15:01:40",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2968750","00:00:00.9218750","926859264","5221826560","False",,,,"1556480","1556480",,
"uhssvc","0","115","2203384799232","2510848","1372160","6992","C:\Program Files\Microsoft Update Health Tools\uhssvc.exe","Microsoft Corporation","0.484375","10.0.19041.2072 (WinBuild.160101.0800)","10.0.19041.2072","Microsoft Update Health Service","Microsoft? Windows? Operating System","Process","8",,"False",,"1152","Microsoft.Win32.SafeHandles.SafeProcessHandle","115","352",".","0","","System.Diagnostics.ProcessModule (uhssvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6992","6992","1372160","1372160","61256","61256","1454080","1454080","6799360","6799360","68673536","2203386896384","True","Normal","1372160","1372160","00:00:00.3281250","uhssvc","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:15:08",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4843750","00:00:00.1562500","66576384","2203384799232","False",,,,"2510848","2510848",,
"Video.UI","8","499","2203907203072","1601536","19165184","30848","C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.22091.10031.0_x64__8wekyb3d8bbwe\Video.UI.exe","Microsoft Corporation","0.609375","10.22091.1003.00000","10.22091.100300000-2209","Video Application","Entertainment Platform","Process","8",,"False",,"3772","Microsoft.Win32.SafeHandles.SafeProcessHandle","499","9320",".","0","","System.Diagnostics.ProcessModule (Video.UI.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","30848","30848","19165184","19165184","642320","642320","20996096","20996096","62660608","62660608","593174528","2203911397376","True","Normal","19165184","19165184","00:00:00.3906250","Video.UI","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 16:17:50",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6093750","00:00:00.2187500","588980224","2203907203072","False",,,,"1601536","1601536",,
"vmnat","0","132","69857280","2580480","2256896","11432","C:\WINDOWS\SysWOW64\vmnat.exe","VMware, Inc.","3.28125","16.1.2 build-17966106","16.1.2 build-17966106","VMware NAT Service","VMware Workstation","Process","8",,"False",,"252","Microsoft.Win32.SafeHandles.SafeProcessHandle","132","3908",".","0","","System.Diagnostics.ProcessModule (vmnat.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11432","11432","2256896","2256896","72224","72224","2523136","2523136","7155712","7155712","76353536","76353536","True","Normal","2256896","2256896","00:00:02.1250000","vmnat","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:04",,"System.Diagnostics.ProcessThreadCollection","00:00:03.2812500","00:00:01.1562500","69857280","69857280","False",,,,"2580480","2580480",,
"vmnetdhcp","0","88","66416640","1712128","7983104","8488","C:\WINDOWS\SysWOW64\vmnetdhcp.exe","VMware, Inc.","0.96875","16.1.2 build-17966106","16.1.2 build-17966106","VMware VMnet DHCP service","VMware Workstation","Process","8",,"False",,"5384","Microsoft.Win32.SafeHandles.SafeProcessHandle","88","3984",".","0","","System.Diagnostics.ProcessModule (vmnetdhcp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8488","8488","7983104","7983104","53424","53424","8151040","8151040","12025856","12025856","70291456","70291456","True","Normal","7983104","7983104","00:00:00.2343750","vmnetdhcp","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:04",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9687500","00:00:00.7343750","66416640","66416640","False",,,,"1712128","1712128",,
"vmware-authd","0","221","118059008","2260992","3768320","15528","C:\Program Files (x86)\VMware\VMware Player\vmware-authd.exe","VMware, Inc.","0.65625","16.1.2 build-17966106","16.1.2 build-17966106","VMware Authorization Service","VMware Workstation","Process","8",,"False",,"5592","Microsoft.Win32.SafeHandles.SafeProcessHandle","221","4256",".","0","","System.Diagnostics.ProcessModule (vmware-authd.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15528","15528","3768320","3768320","165224","165224","4005888","4005888","11313152","11313152","123301888","123301888","True","Normal","3768320","3768320","00:00:00.3593750","vmware-authd","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:06",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6562500","00:00:00.2968750","118059008","118059008","False",,,,"2260992","2260992",,
"vmware-usbarbitrator64","0","223","2203419316224","4612096","3039232","13056","C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe","VMware, Inc.","2.328125","19. 9.1.17949706","16.1.2 build-17949706","VMware USB Arbitration Service","VMware USB Arbitration Service","Process","8",,"False",,"4196","Microsoft.Win32.SafeHandles.SafeProcessHandle","223","4320",".","0","","System.Diagnostics.ProcessModule (vmware-usbarbitrator64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13056","13056","3039232","3039232","131680","131680","3100672","3100672","11870208","11870208","107384832","2203425607680","True","Normal","3039232","3039232","00:00:01.6562500","vmware-usbarbitrator64","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:08",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3281250","00:00:00.6718750","101093376","2203419316224","False",,,,"4612096","4612096",,
"wininit","0","181","2203388227584","3407872","1781760","11512",,,"0.3125",,,,,"Process","13",,,,,,"181","816",".","0","",,,,,"11512","11512","1781760","1781760","80136","80136","2330624","2330624","8380416","8380416","82100224","2203400323072",,,"1781760","1781760","00:00:00.2812500","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:42",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3125000","00:00:00.0312500","70004736","2203388227584","False",,,,"3407872","3407872",,
"winlogon","8","281","2203421241344","10981376","2994176","12864","C:\WINDOWS\System32\WinLogon.exe","Microsoft Corporation","0.375","10.0.19041.1151 (WinBuild.160101.0800)","10.0.19041.1151","Windows Logon Application","Microsoft? Windows? Operating System","Process","13",,"False",,"6012","Microsoft.Win32.SafeHandles.SafeProcessHandle","281","11260",".","0","","System.Diagnostics.ProcessModule (WinLogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12864","12864","2994176","2994176","145968","145968","3223552","3223552","15986688","15986688","109682688","2203427905536","True","High","2994176","2994176","00:00:00.2656250","winlogon","15","True","8","System.Diagnostics.ProcessStartInfo","21-12-2022 18:25:44",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.1093750","103018496","2203421241344","False",,,,"10981376","10981376",,
"wlanext","0","197","2203395350528","4317184","2785280","10376","C:\WINDOWS\system32\WLANExt.exe","Microsoft Corporation","2.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Wireless LAN 802.11 Extensibility Framework","Microsoft? Windows? Operating System","Process","8",,"False",,"5096","Microsoft.Win32.SafeHandles.SafeProcessHandle","197","4972",".","0","","System.Diagnostics.ProcessModule (WLANExt.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10376","10376","2785280","2785280","79768","79768","2928640","2928640","8241152","8241152","81846272","2203400069120","True","Normal","2785280","2785280","00:00:01.4062500","wlanext","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:13",,"System.Diagnostics.ProcessThreadCollection","00:00:02.0312500","00:00:00.6250000","77127680","2203395350528","False",,,,"4317184","4317184",,
"WUDFHost","0","324","2203420553216","5238784","7135232","14976","C:\Windows\System32\WUDFHost.exe","Microsoft Corporation","1.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Driver Foundation - User-mode Driver Framework Host Process","Microsoft? Windows? Operating System","Process","13",,"False",,"2660","Microsoft.Win32.SafeHandles.SafeProcessHandle","324","1004",".","0","","System.Diagnostics.ProcessModule (WUDFHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14976","14976","7135232","7135232","121720","121720","7286784","7286784","17739776","17739776","107765760","2203425988608","True","High","7135232","7135232","00:00:00.6562500","WUDFHost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:48",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0625000","00:00:00.4062500","102330368","2203420553216","False",,,,"5238784","5238784",,
